DATE_TIME,TRANSPORT_TYPE_ID,TRANSPORT_TYPE_DESC,LINE,TRANSFER_TYPE_ID,TRANSFER_TYPE,NUMBER_OF_PASSENGER,NUMBER_OF_PASSAGE
2021-04-25 01:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1,1
2021-04-11 16:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,6749,6812
2021-04-25 04:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,1,1
2021-04-11 13:00:00,1,KARAYOLU,METROBÜS,2,NORMAL,5793,5870
2021-04-02 08:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,12,12
2021-04-16 07:00:00,2,RAY,T5 EMİNÖNÜ-ALİBEYKÖY,2,NORMAL,231,231
2021-04-11 22:00:00,2,RAY,TAKSİM-4.LEVENT,2,NORMAL,922,922
2021-04-13 17:00:00,1,KARAYOLU,ÖHO,2,NORMAL,81144,84868
2021-04-11 08:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,705,706
2021-04-24 23:00:00,1,KARAYOLU,İETT,2,AKTARMA,12,12
2021-04-04 20:00:00,2,RAY,İETT TÜNEL,2,AKTARMA,10,10
2021-04-07 19:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,9434,9470
2021-04-09 23:00:00,2,RAY,KABATAŞ-BAĞCILAR,2,NORMAL,1032,1033
2021-04-14 03:00:00,1,KARAYOLU,ÖHO,2,NORMAL,16,16
2021-04-08 21:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,NORMAL,1765,1777
2021-04-03 15:00:00,1,KARAYOLU,İETT,2,AKTARMA,652,658
2021-04-06 15:00:00,2,RAY,KADIKÖY-MODA,2,AKTARMA,27,27
2021-04-29 12:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,4955,4987
2021-04-10 11:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,463,466
2021-04-14 07:00:00,2,RAY,TAKSİM-KABATAŞ FUNİKULERİ,2,AKTARMA,17,17
2021-04-22 04:00:00,2,RAY,AKSARAY-HAVALİMANI,2,NORMAL,7,7
2021-04-11 02:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,2,2
2021-04-01 10:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,17,17
2021-04-22 09:00:00,2,RAY,EDİRNEKAPI-SULTANÇİFTLİĞİ,2,AKTARMA,764,769
2021-04-09 06:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,585,585
2021-04-19 00:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,4,4
2021-04-25 21:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,56,56
2021-04-21 12:00:00,3,DENİZ,MOTOR TEKNE,2,NORMAL,2089,2101
2021-04-01 11:00:00,2,RAY,İETT NOSTALJİK TRAMVAY,2,NORMAL,16,16
2021-04-19 09:00:00,1,KARAYOLU,ÖHO,2,AKTARMA,9195,9471
2021-04-25 07:00:00,2,RAY,ÜSKÜDAR ÇEKMEKÖY METROSU,2,NORMAL,843,844
2021-04-08 07:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,NORMAL,9009,9014
2021-04-08 14:00:00,2,RAY,KADIKÖY-KARTAL METROSU,2,AKTARMA,1695,1709
2021-04-26 13:00:00,2,RAY,AKSARAY-HAVALİMANI,2,AKTARMA,3526,3601
2021-04-11 09:00:00,2,RAY,KABATAŞ-MAHMUTBEY,2,NORMAL,482,483
